sentiment	productId	userId	summary	text	helpfulY	helpfulN
		A2S2A21AC5O76C	poor packaging	the coffee was all loose inside the box.  Don't know what happened, but unable to use.  Perhaps the box was crushed?	1	3
		A1NASHF2NH7WV9	way too salty	I know others like salt more than I do but I am not on a salt free diet or anything like that.  I love sausage but this was way too salty for my taste.	0	1
		A1XK29NSHFQ0Q5	Good!	Morinu Soft Tofu makes the best puddings. I also make vegan mayonaise and salad dressings with it. Works out great.	3	0
		A24B9YQ1YWFHLF	Ew.	I bought a 24 pack of this an drank almost all of them before realizing what the flavor reminded me of. It tastes like hotdog water.	9	2
		A23NHZBPOOCCPS	way better than i thought	ive heard mixed reviews of this.. yeah it feels cheap... but so what?! just take care of it like you would anything like that! and it sounds perfect! i use it to record vocals on logic studio (i get others to sing, i cannot; but they sound amazing) ive had no problems with it and im super happy with the purchase. well worth the money!	1	0
		A38AKD7TL2WWCR	Did Nothing	I have no idea what all these reviews for this brand of dieters tea are talking about. I followed the directions nothing happened. Brewed a stronger cup-still nothing.Even measured out the water to 6oz and let the tea bag seep for five minutes-nothing just stronger tasting tea. On the box it tells you not to drink more than 1 cup in a 24 hour period- I drank three the other day not even thinking about it and nothing happened! Just tasted like cranberry tea and nothing else. Strange.	0	2
		A3PLBX81BVAQXR	Cat lethargic and sick for two days	My one year old cat ate a few of these and seemed lethargic.  Two weeks later I gave him a large helping of these<br />and I thought he was going to die.  He laid around and would not eat or move for two days.  I will not feed him these<br />again.  Same thing happened to my parent's cat after eating the salmon variety.	0	0
		A2T6J1XFG5O554	Wolfgang Puck Breakfast in Bed	This is my daughter's favorite K-cup product. Mild medium roast it is the next best thing to having Wolfgang cooking breakfast for you in your kitchen.	0	0
		A1EE44Y697L7W5	Decent canned clam chowder	I've had better canned clam chowder.  Bookbinders is one that comes to mind.  I don't buy the ones with preservatives or a long list of ingredients, so my choice is limited.  For this one, if I add just half a can of milk and a pat of butter, along with some extra sea salt, it's ok.  The longer it is gently heated -- not simmered or boiled -- to let the flavors mingle, the better it becomes.  More clams and potatoes would improve it.  As it is, the ingredients were skimpy.	3	1
		A3NYTSAEPZDJ7Y	He ate them begrudgingly	"I was excited to offer these seemingly healthy treats to my dog, as I love other Newman's Own products such as their spaghetti sauce.  My dog Kirby was very excited as I opened the package and announced ""Ooooh, I have a treeeeeat for you!"" in the high pitched voice I use to get him worked up.  However, it was all downhill from there.  He eagerly took a cookie in his mouth, then gave me a look like ""Seriously?""  He will eat them, but only if there is nothing better going.<br />  My husband was going to try one to give a second opinion.  However, after smelling them he announced that they smell like burnt oatmeal and probably taste like it too, and he refused to try them.<br />  I give these 2 stars because I would like my dog to eat them (as opposed to fatty pig ears), but he really doesn't care much for them.  He gets about as excited to eat these as I do to eat a Triscuit."	5	3
		A1F8N2GB33I77U	Delicious	I drank this coffee over 30 years ago when I lived in The Netherlands. So glad that I can get it through Amazon. Strong, full bodied but easy on the tummy!!!	2	0
		AY12DBB0U420B	Oh, My! This Stuff Is Delicious!	My nearby Fresh and Easy Market (an English company) has a variety of English fruit spreads and I'm enjoying trying them out. One of the latest is James Keiller & Son Dundee Ginger Preserve. Oh, my! This stuff is just delicious. I've always liked ginger, but as a spread it's just fantastic! What a nice flavor for my breakfast toast! I can hardly wait to try this out on other folks. Or I could give a jar here and there as gifts. I'm sure they'd be appreciated.<br /><br />Gary Peterson	0	0
		A37BVJZJAMA83S	Great tea	This tea is awesome.  You have to keep stirring it if it sits too long but the taste is great.  Little prep time- keeps me going all day.	0	0
		A6FIAB28IS79	Best of Breed	"I started eating these after reading Esselstyn's popular book on heart disease (heal through eating oatmeal).  There's no way I can choke down cooked oat meal; eating oatmeal cookies, on the other hand, is something I can swallow.  All of Erin Baker's cookies appear to be made with oatmeal, and the three that I've tried are palatable enough.  Nevertheless, the Fruit & Nut flavor was the one flavor of the three that I most looked forward to savoring each morning (I hope it wasn't because of lower oatmeal content than the other three).<br /><br />In short, you don't have to be the Cookie Monster to like these. Nor do you--despite the ""Fruit & Nut"" flavor--have to be a little ""fruity"" (to quote Norman Bates' audible thoughts in Hitchcock's ""Psycho"") or a ""health nut"" to find these tasty and nutritious--maybe even therapeutic (Dr. Esselstyn would seem to think so). And the advantage of the ""mini"" size is that you might feel better--less guilty, at least--about knocking off two instead of just one cookie at a time."	3	0
		A13EKRN1EAE9T0	Very good organic Sunbutter	Per the manufacturer, the product is organic and only made from Sunflower seeds.  It tastes very natural and fresh.  I would highly recommend if you like the natural taste of Sunflower seeds.	0	0
		A3ICEX9YGL38R0	taste	This product takes getting used to.  Only after using about 3 K-cups did I start liking it.  However, I wouldn't buy this many again.	0	0
		A2R5LR7XBTO4RP	Amul ghee	Have generally enjoyed this product over a few years-but found that one container (of 6-1 lb. size that I was shipped) so far had quite inferior ghee-with the milk fat still present-made me a bit sick-and threw away rest of container.	4	0
		A198FU6P1BVUNZ	Beautiful, Aromatic, Fresh	I could smell the vanilla from the box it was packaged in. It was sealed shut, air extracted from the packaging, so plump & moist.  I specifically got this product based on the comments left from a Pastry Chef.  I am extremely happy with my purchase.  I will definitely be back for these again.  I use them in frosting and cake batters - it's soooooo good, words cannot describe the freshness you get with a real vanilla bean vs. an extract.  They were very easy to extract the beans from.	0	0
		A2NVAGB5ZV1QH7	good chips but....	The flavors are kind of funky salt and pepper? Tastes like someone just pored a jar of black pepper over the chips and the salt and vinegar, thee two varieties just make one go yummm EWWWWWW tossed out those verities but the others were very good. Less chip and more like a cracker with a chip flavor. Still a good item but I wouldn't suggest the variety pack unless you living dangerous and have lots of water to gag them down with.	1	3
		ANYAQ3TVKP69E	Glorified Cup of Noodles	For a 220 calorie dish that can sit in your desk drawer indefinitely, this really isn't bad. It's certainly better than Chef Bouyardee or Easy Mac or actual Cup of Noodles. I've only ever had one other Dr. McDougall's product which was the Tortilla Soup and I much preferred it. I found this one to be a bit bland. It was pretty much just dried Cup of Noodles type noodles with some peanutty powder and a few green onions. I think the peanut flavor could have been more pronounced and I wasn't crazy about the texture of the noodles. I guess I was hoping for a bit more than ramen with peanut sauce.<br /><br />I only gave this three stars because I thought it was a bit of a let down. I liked it but I didn't love it as much as I should have given my love of peanut sauce. I would maybe buy it again at a grocery store if it was on sale but I certainly don't see myself buying them in bulk from amazon. My go-to Desk Drawer food is still Annie Chun's Udon Noodle Soup Bowl. The calorie count is pretty similar (I think Annie Chun's is like 280 or so) but the texture of the noodles is far superior because they use the vacuum sealed pre-cooked noodles. However, if you're not in the mood for soup, these peanut noodles may be a better way to go after all.	0	0
